date,open,high,low,close,volume
17.04.2018 04:00:00.000 GMT+0100,1.43391,1.43435,1.43338,1.43351,1601.38
17.04.2018 05:00:00.000 GMT+0100,1.43351,1.43422,1.43351,1.43409,1708.59
17.04.2018 06:00:00.000 GMT+0100,1.43409,1.43475,1.43376,1.43386,2579.3899
17.04.2018 07:00:00.000 GMT+0100,1.43389,1.43688,1.43389,1.43658,6772.54
17.04.2018 08:00:00.000 GMT+0100,1.43656,1.43763,1.43613,1.43659,8323.1396
17.04.2018 09:00:00.000 GMT+0100,1.43659,1.43680,1.43259,1.43270,10342.5703
17.04.2018 10:00:00.000 GMT+0100,1.43272,1.43365,1.43119,1.43205,7571.8501
17.04.2018 11:00:00.000 GMT+0100,1.43203,1.43346,1.43057,1.43319,6562.0498
17.04.2018 12:00:00.000 GMT+0100,1.43321,1.43459,1.43269,1.43353,6484.6099
17.04.2018 13:00:00.000 GMT+0100,1.43353,1.43361,1.43091,1.43193,8883.5703
17.04.2018 14:00:00.000 GMT+0100,1.43194,1.43272,1.43046,1.43050,8825.25
17.04.2018 15:00:00.000 GMT+0100,1.43054,1.43230,1.43049,1.43092,9648.5
17.04.2018 16:00:00.000 GMT+0100,1.43093,1.43150,1.42932,1.42993,9401.2598
17.04.2018 17:00:00.000 GMT+0100,1.42993,1.42993,1.42848,1.42874,7195.7002
17.04.2018 18:00:00.000 GMT+0100,1.42874,1.43047,1.42873,1.42925,5431.02
17.04.2018 19:00:00.000 GMT+0100,1.42929,1.43017,1.42850,1.42866,3749.0601
17.04.2018 20:00:00.000 GMT+0100,1.42866,1.42889,1.42826,1.42884,3162.26
17.04.2018 21:00:00.000 GMT+0100,1.42885,1.42936,1.42862,1.42862,3601.45
17.04.2018 22:00:00.000 GMT+0100,1.42850,1.42908,1.42835,1.42892,1193.14
17.04.2018 23:00:00.000 GMT+0100,1.42891,1.42941,1.42891,1.42933,1740.7
18.04.2018 00:00:00.000 GMT+0100,1.42933,1.42973,1.42914,1.42964,1681.22
18.04.2018 01:00:00.000 GMT+0100,1.42963,1.43006,1.42955,1.42972,1637.75
18.04.2018 02:00:00.000 GMT+0100,1.42972,1.42973,1.42901,1.42943,1771.3101
18.04.2018 03:00:00.000 GMT+0100,1.42948,1.43058,1.42948,1.43045,2244.8301
18.04.2018 04:00:00.000 GMT+0100,1.43045,1.43056,1.42960,1.43022,1650.25
18.04.2018 05:00:00.000 GMT+0100,1.43022,1.43026,1.42944,1.42996,1399.29
18.04.2018 06:00:00.000 GMT+0100,1.42990,1.43078,1.42941,1.43071,1602.15
18.04.2018 07:00:00.000 GMT+0100,1.43068,1.43142,1.42892,1.42922,7001.5
18.04.2018 08:00:00.000 GMT+0100,1.42922,1.42948,1.42699,1.42811,9154.2803
18.04.2018 09:00:00.000 GMT+0100,1.42811,1.42818,1.41796,1.41925,13164.1504
18.04.2018 10:00:00.000 GMT+0100,1.41921,1.41995,1.41728,1.41861,10287.9697
18.04.2018 11:00:00.000 GMT+0100,1.41861,1.42104,1.41855,1.42082,7531.54
18.04.2018 12:00:00.000 GMT+0100,1.42081,1.42175,1.42050,1.42164,7417.54
18.04.2018 13:00:00.000 GMT+0100,1.42162,1.42387,1.42162,1.42384,7678.0098
18.04.2018 14:00:00.000 GMT+0100,1.42383,1.42393,1.42102,1.42321,8787.6504
18.04.2018 15:00:00.000 GMT+0100,1.42321,1.42462,1.42255,1.42341,9362.4502
18.04.2018 16:00:00.000 GMT+0100,1.42341,1.42351,1.42154,1.42265,7460.73
18.04.2018 17:00:00.000 GMT+0100,1.42266,1.42276,1.42104,1.42134,5547.8799
18.04.2018 18:00:00.000 GMT+0100,1.42134,1.42177,1.42054,1.42083,4706.3398
18.04.2018 19:00:00.000 GMT+0100,1.42082,1.42123,1.42001,1.42031,3898.6201
18.04.2018 20:00:00.000 GMT+0100,1.42033,1.42053,1.41978,1.42023,3419.1299
18.04.2018 21:00:00.000 GMT+0100,1.42023,1.42075,1.42000,1.42000,2920.6299
18.04.2018 22:00:00.000 GMT+0100,1.42000,1.42061,1.41978,1.42053,1186.45
18.04.2018 23:00:00.000 GMT+0100,1.42053,1.42097,1.42017,1.42058,1557.37
19.04.2018 00:00:00.000 GMT+0100,1.42058,1.42077,1.42010,1.42018,1601.02
19.04.2018 01:00:00.000 GMT+0100,1.42017,1.42024,1.41912,1.41932,1478.38
19.04.2018 02:00:00.000 GMT+0100,1.41932,1.41993,1.41847,1.41859,2966.49
19.04.2018 03:00:00.000 GMT+0100,1.41858,1.41963,1.41851,1.41942,2577.99
19.04.2018 04:00:00.000 GMT+0100,1.41942,1.42041,1.41939,1.41952,3399.5601
19.04.2018 05:00:00.000 GMT+0100,1.41951,1.42047,1.41943,1.41984,2769.3201
19.04.2018 06:00:00.000 GMT+0100,1.41984,1.42056,1.41974,1.42027,2703
19.04.2018 07:00:00.000 GMT+0100,1.42025,1.42092,1.41896,1.41998,6866.2002
19.04.2018 08:00:00.000 GMT+0100,1.41997,1.42188,1.41865,1.41871,8503.7402
19.04.2018 09:00:00.000 GMT+0100,1.41873,1.42037,1.41607,1.41772,8713.5703
19.04.2018 10:00:00.000 GMT+0100,1.41772,1.41988,1.41740,1.41970,6143.3701
19.04.2018 11:00:00.000 GMT+0100,1.41973,1.42270,1.41852,1.42198,6162.2002
19.04.2018 12:00:00.000 GMT+0100,1.42199,1.42406,1.42164,1.42356,7096.5801
19.04.2018 13:00:00.000 GMT+0100,1.42359,1.42454,1.42177,1.42378,9779.5596
19.04.2018 14:00:00.000 GMT+0100,1.42378,1.42413,1.42199,1.42229,9734.1299
19.04.2018 15:00:00.000 GMT+0100,1.42231,1.42385,1.42190,1.42202,8278.5898
19.04.2018 16:00:00.000 GMT+0100,1.42208,1.42265,1.41824,1.41923,9413.6299
19.04.2018 17:00:00.000 GMT+0100,1.41920,1.42023,1.41881,1.41931,6973.21
19.04.2018 18:00:00.000 GMT+0100,1.41928,1.41991,1.40804,1.40851,13615.79
19.04.2018 19:00:00.000 GMT+0100,1.40851,1.40928,1.40684,1.40775,7061.3398
19.04.2018 20:00:00.000 GMT+0100,1.40775,1.40920,1.40765,1.40914,6221.5698
19.04.2018 21:00:00.000 GMT+0100,1.40914,1.40987,1.40759,1.40833,4689.7598
19.04.2018 22:00:00.000 GMT+0100,1.40833,1.40906,1.40780,1.40862,1821.64
19.04.2018 23:00:00.000 GMT+0100,1.40873,1.40873,1.40768,1.40795,1735.83
20.04.2018 00:00:00.000 GMT+0100,1.40798,1.40883,1.40796,1.40838,1464.34
20.04.2018 01:00:00.000 GMT+0100,1.40838,1.40873,1.40757,1.40857,2281.3899
20.04.2018 02:00:00.000 GMT+0100,1.40858,1.40859,1.40717,1.40823,2389.23
20.04.2018 03:00:00.000 GMT+0100,1.40823,1.40854,1.40750,1.40752,2066.52
20.04.2018 04:00:00.000 GMT+0100,1.40754,1.40795,1.40729,1.40793,2098.8999
20.04.2018 05:00:00.000 GMT+0100,1.40793,1.40821,1.40772,1.40784,1843.45
20.04.2018 06:00:00.000 GMT+0100,1.40784,1.40797,1.40649,1.40674,3605.3601
20.04.2018 07:00:00.000 GMT+0100,1.40673,1.40706,1.40449,1.40637,8938.6396
20.04.2018 08:00:00.000 GMT+0100,1.40636,1.40659,1.40351,1.40425,10858.9102
20.04.2018 09:00:00.000 GMT+0100,1.40431,1.40663,1.40401,1.40658,9049.4502
20.04.2018 10:00:00.000 GMT+0100,1.40655,1.40676,1.40417,1.40659,8544.0703
20.04.2018 11:00:00.000 GMT+0100,1.40659,1.40818,1.40552,1.40722,6567.7998
20.04.2018 12:00:00.000 GMT+0100,1.40722,1.40779,1.40430,1.40461,7127.6602
20.04.2018 13:00:00.000 GMT+0100,1.40462,1.40621,1.40338,1.40381,8929.0596
20.04.2018 14:00:00.000 GMT+0100,1.40379,1.40431,1.40078,1.40091,8341.2402
20.04.2018 15:00:00.000 GMT+0100,1.40091,1.40396,1.40068,1.40242,11446.6797
20.04.2018 16:00:00.000 GMT+0100,1.40241,1.40366,1.40193,1.40313,9591.1602
20.04.2018 17:00:00.000 GMT+0100,1.40313,1.40435,1.40273,1.40370,7321.6802
20.04.2018 18:00:00.000 GMT+0100,1.40371,1.40381,1.40211,1.40329,4100.9702
20.04.2018 19:00:00.000 GMT+0100,1.40329,1.40365,1.40221,1.40225,2744.7
20.04.2018 20:00:00.000 GMT+0100,1.40229,1.40244,1.40100,1.40113,4267.7202
20.04.2018 21:00:00.000 GMT+0100,1.40112,1.40198,1.39965,1.40002,4554.8799
22.04.2018 22:00:00.000 GMT+0100,1.39990,1.40043,1.39915,1.40032,643.95
22.04.2018 23:00:00.000 GMT+0100,1.40033,1.40066,1.39950,1.40041,3569.23
23.04.2018 00:00:00.000 GMT+0100,1.40041,1.40073,1.39993,1.40014,2242.72
23.04.2018 01:00:00.000 GMT+0100,1.40017,1.40195,1.40014,1.40102,2819.3799
23.04.2018 02:00:00.000 GMT+0100,1.40102,1.40228,1.40065,1.40217,2377.23
23.04.2018 03:00:00.000 GMT+0100,1.40217,1.40226,1.40165,1.40217,3008.03
23.04.2018 04:00:00.000 GMT+0100,1.40217,1.40221,1.40162,1.40170,1951.05
23.04.2018 05:00:00.000 GMT+0100,1.40170,1.40180,1.40135,1.40155,1423.77
23.04.2018 06:00:00.000 GMT+0100,1.40155,1.40199,1.40115,1.40197,2383.3999
23.04.2018 07:00:00.000 GMT+0100,1.40197,1.40299,1.40176,1.40217,5450.98
23.04.2018 08:00:00.000 GMT+0100,1.40220,1.40307,1.39842,1.39961,9920.5996
23.04.2018 09:00:00.000 GMT+0100,1.39960,1.40093,1.39902,1.39907,8482.0303
23.04.2018 10:00:00.000 GMT+0100,1.39907,1.39919,1.39587,1.39651,7579.1299
23.04.2018 11:00:00.000 GMT+0100,1.39655,1.39679,1.39501,1.39541,7076.8799
23.04.2018 12:00:00.000 GMT+0100,1.39545,1.39596,1.39425,1.39593,6471
23.04.2018 13:00:00.000 GMT+0100,1.39596,1.39682,1.39548,1.39662,8027.0098
23.04.2018 14:00:00.000 GMT+0100,1.39662,1.39767,1.39391,1.39441,8213.9297
23.04.2018 15:00:00.000 GMT+0100,1.39441,1.39623,1.39371,1.39498,7314.7798
23.04.2018 16:00:00.000 GMT+0100,1.39498,1.39580,1.39436,1.39512,7333.1499
23.04.2018 17:00:00.000 GMT+0100,1.39512,1.39570,1.39436,1.39446,4923.7598
23.04.2018 18:00:00.000 GMT+0100,1.39447,1.39449,1.39261,1.39294,3436.77
23.04.2018 19:00:00.000 GMT+0100,1.39294,1.39422,1.39288,1.39354,3819.1899
23.04.2018 20:00:00.000 GMT+0100,1.39356,1.39459,1.39342,1.39439,3446.8101
23.04.2018 21:00:00.000 GMT+0100,1.39441,1.39442,1.39377,1.39391,2554.6001
23.04.2018 22:00:00.000 GMT+0100,1.39391,1.39410,1.39344,1.39379,1083.86
23.04.2018 23:00:00.000 GMT+0100,1.39375,1.39402,1.39362,1.39387,1669.97
24.04.2018 00:00:00.000 GMT+0100,1.39387,1.39391,1.39338,1.39371,1358.5
24.04.2018 01:00:00.000 GMT+0100,1.39372,1.39385,1.39317,1.39336,1955.27
24.04.2018 02:00:00.000 GMT+0100,1.39338,1.39338,1.39177,1.39325,4194.3599
24.04.2018 03:00:00.000 GMT+0100,1.39325,1.39432,1.39313,1.39421,3067.01
24.04.2018 04:00:00.000 GMT+0100,1.39420,1.39494,1.39399,1.39472,1571.62
24.04.2018 05:00:00.000 GMT+0100,1.39472,1.39472,1.39402,1.39424,1163.02
24.04.2018 06:00:00.000 GMT+0100,1.39424,1.39466,1.39424,1.39454,1640.55
24.04.2018 07:00:00.000 GMT+0100,1.39452,1.39537,1.39273,1.39282,5071.5698
24.04.2018 08:00:00.000 GMT+0100,1.39283,1.39384,1.39197,1.39308,7708.5498
24.04.2018 09:00:00.000 GMT+0100,1.39304,1.39555,1.39207,1.39531,6630.1602
24.04.2018 10:00:00.000 GMT+0100,1.39538,1.39583,1.39399,1.39568,5264.9199
24.04.2018 11:00:00.000 GMT+0100,1.39569,1.39610,1.39393,1.39402,5732.2402
24.04.2018 12:00:00.000 GMT+0100,1.39404,1.39673,1.39381,1.39670,5830.6299
24.04.2018 13:00:00.000 GMT+0100,1.39671,1.39674,1.39459,1.39551,7277.0601
24.04.2018 14:00:00.000 GMT+0100,1.39552,1.39841,1.39517,1.39737,10988.8604
24.04.2018 15:00:00.000 GMT+0100,1.39742,1.39760,1.39586,1.39634,9217.5098
24.04.2018 16:00:00.000 GMT+0100,1.39636,1.39757,1.39540,1.39748,7186.54
24.04.2018 17:00:00.000 GMT+0100,1.39746,1.39869,1.39716,1.39770,6728.8701
24.04.2018 18:00:00.000 GMT+0100,1.39770,1.39794,1.39723,1.39775,4892.9902
24.04.2018 19:00:00.000 GMT+0100,1.39775,1.39816,1.39698,1.39718,4863.9702
24.04.2018 20:00:00.000 GMT+0100,1.39719,1.39827,1.39710,1.39812,2964.0901
24.04.2018 21:00:00.000 GMT+0100,1.39807,1.39808,1.39734,1.39767,2510.3401
24.04.2018 22:00:00.000 GMT+0100,1.39768,1.39814,1.39706,1.39801,1018.35
24.04.2018 23:00:00.000 GMT+0100,1.39801,1.39811,1.39786,1.39799,940.84
25.04.2018 00:00:00.000 GMT+0100,1.39800,1.39965,1.39795,1.39937,1730.92
25.04.2018 01:00:00.000 GMT+0100,1.39937,1.39937,1.39842,1.39884,2671.97
25.04.2018 02:00:00.000 GMT+0100,1.39885,1.39885,1.39770,1.39772,2913.75
25.04.2018 03:00:00.000 GMT+0100,1.39772,1.39814,1.39753,1.39803,1965.75
25.04.2018 04:00:00.000 GMT+0100,1.39803,1.39860,1.39794,1.39816,1343.33
25.04.2018 05:00:00.000 GMT+0100,1.39816,1.39817,1.39671,1.39685,1359.71
25.04.2018 06:00:00.000 GMT+0100,1.39686,1.39700,1.39607,1.39658,2521.3301
25.04.2018 07:00:00.000 GMT+0100,1.39657,1.39707,1.39554,1.39584,6140.0698
25.04.2018 08:00:00.000 GMT+0100,1.39584,1.39614,1.39347,1.39366,6094.1899
25.04.2018 09:00:00.000 GMT+0100,1.39366,1.39577,1.39336,1.39560,5952.9199
25.04.2018 10:00:00.000 GMT+0100,1.39560,1.39657,1.39521,1.39590,5706.1602
25.04.2018 11:00:00.000 GMT+0100,1.39588,1.39699,1.39434,1.39479,6187.0298
25.04.2018 12:00:00.000 GMT+0100,1.39478,1.39588,1.39327,1.39348,6536.3101
25.04.2018 13:00:00.000 GMT+0100,1.39348,1.39480,1.39336,1.39451,8301.7197
25.04.2018 14:00:00.000 GMT+0100,1.39452,1.39503,1.39366,1.39445,7290.6699
25.04.2018 15:00:00.000 GMT+0100,1.39445,1.39454,1.39244,1.39345,7080.9399
25.04.2018 16:00:00.000 GMT+0100,1.39346,1.39560,1.39339,1.39403,7313.04
25.04.2018 17:00:00.000 GMT+0100,1.39405,1.39481,1.39335,1.39372,5233.25
25.04.2018 18:00:00.000 GMT+0100,1.39373,1.39436,1.39324,1.39325,3733.27
25.04.2018 19:00:00.000 GMT+0100,1.39324,1.39410,1.39261,1.39381,2922.1599
25.04.2018 20:00:00.000 GMT+0100,1.39377,1.39429,1.39297,1.39306,4019.6201
25.04.2018 21:00:00.000 GMT+0100,1.39303,1.39311,1.39231,1.39291,3474.1599
25.04.2018 22:00:00.000 GMT+0100,1.39286,1.39347,1.39210,1.39330,1628.78
25.04.2018 23:00:00.000 GMT+0100,1.39331,1.39343,1.39298,1.39329,1315.0601
26.04.2018 00:00:00.000 GMT+0100,1.39329,1.39375,1.39325,1.39354,1065.99
26.04.2018 01:00:00.000 GMT+0100,1.39357,1.39456,1.39287,1.39385,3259.6899
26.04.2018 02:00:00.000 GMT+0100,1.39387,1.39461,1.39349,1.39428,4005.02
26.04.2018 03:00:00.000 GMT+0100,1.39429,1.39462,1.39389,1.39394,2144.0601
26.04.2018 04:00:00.000 GMT+0100,1.39392,1.39495,1.39387,1.39463,2090.5701
26.04.2018 05:00:00.000 GMT+0100,1.39463,1.39492,1.39412,1.39420,1554.4301
26.04.2018 06:00:00.000 GMT+0100,1.39421,1.39462,1.39400,1.39450,2246.45
26.04.2018 07:00:00.000 GMT+0100,1.39451,1.39481,1.39360,1.39410,5453.2798
26.04.2018 08:00:00.000 GMT+0100,1.39409,1.39492,1.39024,1.39081,10753.5
26.04.2018 09:00:00.000 GMT+0100,1.39081,1.39233,1.38947,1.39110,8316.0596
26.04.2018 10:00:00.000 GMT+0100,1.39110,1.39408,1.39078,1.39390,7026.2998
26.04.2018 11:00:00.000 GMT+0100,1.39390,1.39701,1.39358,1.39631,6180.4502
26.04.2018 12:00:00.000 GMT+0100,1.39631,1.39691,1.39515,1.39549,9405.54
26.04.2018 13:00:00.000 GMT+0100,1.39548,1.39914,1.39533,1.39821,16065.6699
26.04.2018 14:00:00.000 GMT+0100,1.39821,1.39980,1.39728,1.39801,11743.1299
26.04.2018 15:00:00.000 GMT+0100,1.39801,1.39844,1.39347,1.39353,12642.4805
26.04.2018 16:00:00.000 GMT+0100,1.39351,1.39355,1.39041,1.39264,9010.5996
26.04.2018 17:00:00.000 GMT+0100,1.39265,1.39327,1.39205,1.39298,6103.3799
26.04.2018 18:00:00.000 GMT+0100,1.39298,1.39394,1.39230,1.39230,4109.6602
26.04.2018 19:00:00.000 GMT+0100,1.39230,1.39265,1.39178,1.39243,3661.55
26.04.2018 20:00:00.000 GMT+0100,1.39244,1.39266,1.39134,1.39174,3191.5901
26.04.2018 21:00:00.000 GMT+0100,1.39175,1.39220,1.39117,1.39150,2811.6799
26.04.2018 22:00:00.000 GMT+0100,1.39137,1.39172,1.39112,1.39150,819.03
26.04.2018 23:00:00.000 GMT+0100,1.39152,1.39190,1.39141,1.39142,2319.6399
27.04.2018 00:00:00.000 GMT+0100,1.39142,1.39191,1.39136,1.39175,1249.41
27.04.2018 01:00:00.000 GMT+0100,1.39175,1.39185,1.39114,1.39184,1591.13
27.04.2018 02:00:00.000 GMT+0100,1.39181,1.39242,1.39136,1.39232,2670.3201
27.04.2018 03:00:00.000 GMT+0100,1.39232,1.39253,1.39169,1.39245,2346.0601
27.04.2018 04:00:00.000 GMT+0100,1.39245,1.39342,1.39242,1.39323,1663.99
27.04.2018 05:00:00.000 GMT+0100,1.39323,1.39323,1.39248,1.39279,1467
27.04.2018 06:00:00.000 GMT+0100,1.39279,1.39313,1.39199,1.39285,2759.1899
27.04.2018 07:00:00.000 GMT+0100,1.39285,1.39333,1.39063,1.39186,6537.7798
27.04.2018 08:00:00.000 GMT+0100,1.39184,1.39210,1.38714,1.38790,8288.9004
27.04.2018 09:00:00.000 GMT+0100,1.38790,1.38916,1.38014,1.38197,12399.6699
27.04.2018 10:00:00.000 GMT+0100,1.38197,1.38351,1.37930,1.37971,10075.1797
27.04.2018 11:00:00.000 GMT+0100,1.37976,1.37993,1.37649,1.37679,10167.29
27.04.2018 12:00:00.000 GMT+0100,1.37678,1.37740,1.37552,1.37577,9067.4805
27.04.2018 13:00:00.000 GMT+0100,1.37576,1.37764,1.37470,1.37592,11813.5098
27.04.2018 14:00:00.000 GMT+0100,1.37593,1.37950,1.37535,1.37812,9492.6201
27.04.2018 15:00:00.000 GMT+0100,1.37813,1.38076,1.37652,1.37947,9588.3701
27.04.2018 16:00:00.000 GMT+0100,1.37936,1.38017,1.37792,1.37838,5972.6802
27.04.2018 17:00:00.000 GMT+0100,1.37838,1.37882,1.37746,1.37763,5858.5698
27.04.2018 18:00:00.000 GMT+0100,1.37763,1.37774,1.37692,1.37743,3266.71
27.04.2018 19:00:00.000 GMT+0100,1.37743,1.37889,1.37736,1.37884,3341.8101
27.04.2018 20:00:00.000 GMT+0100,1.37879,1.37880,1.37812,1.37814,4129.73
27.04.2018 21:00:00.000 GMT+0100,1.37813,1.37836,1.37741,1.37785,2472.1101
29.04.2018 22:00:00.000 GMT+0100,1.37711,1.37779,1.37691,1.37746,966.54
29.04.2018 23:00:00.000 GMT+0100,1.37749,1.37779,1.37726,1.37743,3183.3101
30.04.2018 00:00:00.000 GMT+0100,1.37744,1.37751,1.37684,1.37688,1310.84
30.04.2018 01:00:00.000 GMT+0100,1.37688,1.37778,1.37676,1.37735,1985.54
30.04.2018 02:00:00.000 GMT+0100,1.37735,1.37790,1.37686,1.37788,1903.27
30.04.2018 03:00:00.000 GMT+0100,1.37787,1.37833,1.37720,1.37765,2131.5901
30.04.2018 04:00:00.000 GMT+0100,1.37765,1.37819,1.37749,1.37789,2286.8501
30.04.2018 05:00:00.000 GMT+0100,1.37792,1.37857,1.37790,1.37835,1926.16
30.04.2018 06:00:00.000 GMT+0100,1.37835,1.37922,1.37808,1.37912,2544.8501
30.04.2018 07:00:00.000 GMT+0100,1.37913,1.37914,1.37596,1.37619,6798.1699
30.04.2018 08:00:00.000 GMT+0100,1.37615,1.37728,1.37475,1.37531,7666.9399
30.04.2018 09:00:00.000 GMT+0100,1.37531,1.37659,1.37320,1.37339,5692.1201
30.04.2018 10:00:00.000 GMT+0100,1.37336,1.37404,1.37268,1.37304,5903.8301
30.04.2018 11:00:00.000 GMT+0100,1.37302,1.37420,1.37125,1.37272,5948.6602
30.04.2018 12:00:00.000 GMT+0100,1.37272,1.37330,1.37188,1.37290,6245
30.04.2018 13:00:00.000 GMT+0100,1.37288,1.37499,1.37239,1.37456,6592.5601
30.04.2018 14:00:00.000 GMT+0100,1.37453,1.37504,1.37305,1.37412,7785.8198
30.04.2018 15:00:00.000 GMT+0100,1.37411,1.37859,1.37352,1.37748,10752.9404
30.04.2018 16:00:00.000 GMT+0100,1.37748,1.37767,1.37476,1.37497,9229.1104
30.04.2018 17:00:00.000 GMT+0100,1.37496,1.37765,1.37374,1.37649,7839.1001
30.04.2018 18:00:00.000 GMT+0100,1.37648,1.37677,1.37514,1.37630,4894.1802
30.04.2018 19:00:00.000 GMT+0100,1.37629,1.37662,1.37445,1.37459,3492.01
30.04.2018 20:00:00.000 GMT+0100,1.37451,1.37675,1.37451,1.37659,2862.1599
30.04.2018 21:00:00.000 GMT+0100,1.37663,1.37681,1.37550,1.37550,2289.25
30.04.2018 22:00:00.000 GMT+0100,1.37547,1.37681,1.37547,1.37676,2539.6899
30.04.2018 23:00:00.000 GMT+0100,1.37674,1.37719,1.37648,1.37679,1627.1899
01.05.2018 00:00:00.000 GMT+0100,1.37677,1.37719,1.37648,1.37718,1858.75
01.05.2018 01:00:00.000 GMT+0100,1.37719,1.37725,1.37672,1.37693,1650.9
01.05.2018 02:00:00.000 GMT+0100,1.37691,1.37693,1.37612,1.37632,2210.8401
01.05.2018 03:00:00.000 GMT+0100,1.37632,1.37652,1.37589,1.37601,1753.89
01.05.2018 04:00:00.000 GMT+0100,1.37601,1.37621,1.37599,1.37606,999
01.05.2018 05:00:00.000 GMT+0100,1.37606,1.37613,1.37546,1.37560,1906.27
01.05.2018 06:00:00.000 GMT+0100,1.37560,1.37574,1.37508,1.37512,1819.3101
01.05.2018 07:00:00.000 GMT+0100,1.37514,1.37554,1.37396,1.37511,3830.71
01.05.2018 08:00:00.000 GMT+0100,1.37510,1.37620,1.37409,1.37419,5057.98
01.05.2018 09:00:00.000 GMT+0100,1.37419,1.37473,1.36779,1.36826,10874.1699
01.05.2018 10:00:00.000 GMT+0100,1.36831,1.37024,1.36662,1.36968,9551.8096
01.05.2018 11:00:00.000 GMT+0100,1.36967,1.36994,1.36786,1.36940,7518.1699
01.05.2018 12:00:00.000 GMT+0100,1.36940,1.36948,1.36710,1.36771,6954.23
01.05.2018 13:00:00.000 GMT+0100,1.36770,1.36783,1.36552,1.36605,7064.1699
01.05.2018 14:00:00.000 GMT+0100,1.36603,1.36653,1.36224,1.36230,7459.1099
01.05.2018 15:00:00.000 GMT+0100,1.36238,1.36446,1.35918,1.35962,13269.0303
01.05.2018 16:00:00.000 GMT+0100,1.35962,1.36162,1.35880,1.36092,8732.1299
01.05.2018 17:00:00.000 GMT+0100,1.36091,1.36303,1.36089,1.36262,7722.23
01.05.2018 18:00:00.000 GMT+0100,1.36261,1.36261,1.36124,1.36167,5446.7798
01.05.2018 19:00:00.000 GMT+0100,1.36166,1.36245,1.36113,1.36132,6270.8701
01.05.2018 20:00:00.000 GMT+0100,1.36131,1.36179,1.36079,1.36117,5183.5898
01.05.2018 21:00:00.000 GMT+0100,1.36117,1.36168,1.36084,1.36124,3416.78
01.05.2018 22:00:00.000 GMT+0100,1.36124,1.36175,1.36104,1.36130,854.21
01.05.2018 23:00:00.000 GMT+0100,1.36127,1.36149,1.36089,1.36092,1715.98
02.05.2018 00:00:00.000 GMT+0100,1.36092,1.36100,1.36057,1.36082,1148.89
02.05.2018 01:00:00.000 GMT+0100,1.36082,1.36136,1.36024,1.36048,3077.97
02.05.2018 02:00:00.000 GMT+0100,1.36046,1.36166,1.36046,1.36160,2766.8701
02.05.2018 03:00:00.000 GMT+0100,1.36159,1.36195,1.36118,1.36125,2572.24
02.05.2018 04:00:00.000 GMT+0100,1.36125,1.36186,1.36124,1.36140,1913.64
02.05.2018 05:00:00.000 GMT+0100,1.36140,1.36150,1.36119,1.36126,1886.76
02.05.2018 06:00:00.000 GMT+0100,1.36127,1.36131,1.35952,1.35966,3784.21
02.05.2018 07:00:00.000 GMT+0100,1.35966,1.36236,1.35804,1.36090,9590.8496
02.05.2018 08:00:00.000 GMT+0100,1.36090,1.36395,1.36070,1.36235,9971.0195
02.05.2018 09:00:00.000 GMT+0100,1.36238,1.36493,1.36219,1.36423,10616.8604
02.05.2018 10:00:00.000 GMT+0100,1.36423,1.36639,1.36361,1.36564,7273.71
02.05.2018 11:00:00.000 GMT+0100,1.36565,1.36656,1.36432,1.36522,7578.7998
02.05.2018 12:00:00.000 GMT+0100,1.36522,1.36585,1.36279,1.36396,8057.6401
02.05.2018 13:00:00.000 GMT+0100,1.36396,1.36580,1.36331,1.36579,10727.25
02.05.2018 14:00:00.000 GMT+0100,1.36578,1.36649,1.36000,1.36029,10179.0801
02.05.2018 15:00:00.000 GMT+0100,1.36029,1.36200,1.35958,1.35990,11908.0303
02.05.2018 16:00:00.000 GMT+0100,1.35988,1.36100,1.35913,1.36080,10427.5195
02.05.2018 17:00:00.000 GMT+0100,1.36084,1.36100,1.35935,1.36007,7124.9902
02.05.2018 18:00:00.000 GMT+0100,1.36007,1.36030,1.35895,1.35939,7224.1499
02.05.2018 19:00:00.000 GMT+0100,1.35939,1.36519,1.35899,1.36045,19925.1191
02.05.2018 20:00:00.000 GMT+0100,1.36047,1.36057,1.35546,1.35660,12269.2998
02.05.2018 21:00:00.000 GMT+0100,1.35650,1.35734,1.35605,1.35718,5639.46
02.05.2018 22:00:00.000 GMT+0100,1.35716,1.35773,1.35702,1.35760,1090.2
02.05.2018 23:00:00.000 GMT+0100,1.35757,1.35772,1.35715,1.35730,1330.91
03.05.2018 00:00:00.000 GMT+0100,1.35734,1.35774,1.35699,1.35717,2269.5
03.05.2018 01:00:00.000 GMT+0100,1.35717,1.35872,1.35694,1.35865,3593
03.05.2018 02:00:00.000 GMT+0100,1.35867,1.35991,1.35821,1.35933,4663.8398
03.05.2018 03:00:00.000 GMT+0100,1.35934,1.35953,1.35861,1.35933,2991.29
03.05.2018 04:00:00.000 GMT+0100,1.35933,1.35988,1.35914,1.35956,2828.1299
03.05.2018 05:00:00.000 GMT+0100,1.35956,1.35983,1.35925,1.35974,1971.3199
03.05.2018 06:00:00.000 GMT+0100,1.35973,1.36076,1.35960,1.36017,3689.45
03.05.2018 07:00:00.000 GMT+0100,1.36017,1.36081,1.35909,1.35962,7364.7202
03.05.2018 08:00:00.000 GMT+0100,1.35962,1.36239,1.35837,1.36156,10687.8301
03.05.2018 09:00:00.000 GMT+0100,1.36158,1.36293,1.35860,1.35867,11737.3496
